Date,Close,High,Low,Open,Volume,EMA_20,EMA_50,EMA_100,EMA_200
,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,,,,
2019-06-20,1948.306884765625,1953.481428560558,1891.9005779229221,1907.2957905823312,2199377,1885.0534614570722,1831.7894279688219,1779.38915807654,1701.0312827654966
2019-06-21,1924.273681640625,1960.7517050832164,1917.5595737389624,1954.3370321112975,3871804,1888.7887205221725,1835.4162614461475,1782.2581585431556,1703.2526001672393
2019-06-24,1946.2115478515625,1950.0603511762524,1925.085935809342,1927.9510307756,1382424,1894.2575612202097,1839.7611746385166,1785.5047603116388,1705.6701021342476
2019-06-25,1939.625732421875,1945.3133245491858,1924.829181069596,1941.5073277173885,1386077,1898.5783394298921,1843.6774318064915,1788.5566607494652,1707.9980188535276
2019-06-26,1927.9940185546875,1938.7707524029097,1924.4018435422681,1937.2311891658833,1762224,1901.3798326798726,1846.9839646201463,1791.3177965475884,1710.1870337759274
2019-06-27,1926.583251953125,1936.3762792711602,1916.9612408480893,1928.6786703871317,2813464,1903.7801583249443,1850.1055052998709,1793.9963204170049,1712.3402299766956
2019-06-28,1904.90087890625,1934.6221913134107,1900.8810597097695,1932.9544184225329,2372928,1903.8868936184022,1852.2543434805132,1796.1924502880788,1714.2562563342037
2019-07-01,1915.4639892578125,1928.67817266979,1887.282236878331,1911.5723795640713,2769940,1904.9894741554888,1854.7331531188386,1798.5542629409447,1716.2583233284686
2019-07-02,1926.19775390625,1930.388589339681,1895.7065549777053,1920.0395018582806,1771746,1907.009310322228,1857.5356864830508,1801.0818568214459,1718.3472728864565
2019-07-03,1913.8392333984375,1931.9287388619703,1909.0069293105582,1926.2837423745566,1656881,1907.6597791866288,1859.7436687150266,1803.314676159604,1720.2924665233916
2019-07-04,1918.1156005859375,1926.1126437992862,1907.3818805655976,1910.7174272857928,984140,1908.6555717008487,1862.0327640825133,1805.5879617918088,1722.2608559170487
2019-07-05,1850.0772705078125,1924.4018633963797,1830.3199945192234,1921.8359942451846,4088470,1903.0766858729403,1861.5639211972311,1806.4689382020267,1723.532661037355
2019-07-08,1860.597412109375,1872.0584211145942,1823.5635295300822,1838.0178441284256,2788062,1899.0310407526008,1861.5260188800603,1807.540789170489,1724.8964894062308
2019-07-09,1824.6324462890625,1859.7419229890797,1800.0000600697363,1859.39989061823,3977224,1891.945460327502,1860.0792121117859,1807.8792378263022,1725.8888869871546
2019-07-10,1803.1217041015625,1819.9282719961573,1771.5615976902805,1779.0025763194242,6343581,1883.4860549726504,1857.845584346679,1807.7850292376934,1726.6573727295868
2019-07-11,1798.2896728515625,1820.9120470805715,1784.1773906642306,1820.056757251036,2400346,1875.3721138182611,1855.5100584056943,1807.597002378562,1727.3701319347806
2019-07-12,1802.6085205078125,1813.0002060616978,1790.2068207847817,1797.9044275094213,1560725,1868.4422477886947,1853.4354882920518,1807.498220559339,1728.1187726170995
2019-07-15,1835.195068359375,1841.9519822790137,1794.3977914130812,1817.490613323545,2900415,1865.2758497478071,1852.7201777064565,1808.0466729910227,1729.1842083956296
2019-07-16,1805.447265625,1828.1653817404142,1800.30354122151,1822.5930136366335,2735399,1859.5778893551587,1850.8663380169876,1807.9951995778342,1729.9430447859718
2019-07-17,1815.0919189453125,1821.7358969223233,1793.5312225200416,1807.1620097469447,1802969,1855.3411302685067,1849.46341962202,1808.1357286742198,1730.7902972651693
2019-07-18,1771.1131591796875,1814.1918582538333,1766.0123401540345,1814.1918582538333,3072096,1847.3194187362383,1846.3908603889874,1807.4026084862091,1731.1915197717815
2019-07-19,1780.54296875,1797.7316224505232,1768.155208061137,1780.5858749784152,1953177,1840.959756832787,1843.8085901286352,1806.8707344320267,1731.6825789655948
2019-07-22,1808.7906494140625,1815.2632113151092,1773.5562619207176,1780.5859769270378,1920167,1837.896032316718,1842.4353375515932,1806.9087525504829,1732.4498234476691
2019-07-23,1810.976806640625,1826.022243038071,1802.361026028524,1824.2218556986982,3538588,1835.3322965380423,1841.201669672732,1806.9893080770203,1733.2311864645144
2019-07-24,1797.560302734375,1818.1352007985638,1780.1573262620113,1808.8764548099416,2413196,1831.734963794836,1839.4902435182867,1806.8025950999381,1733.8712771736673
2019-07-25,1824.22216796875,1830.308993540295,1793.9171774254335,1807.9337038576184,2544464,1831.0194594304467,1838.8914954575205,1807.1475371369443,1734.7702910124244
2019-07-26,1808.0621337890625,1825.8508483323562,1796.0172032867563,1825.8508483323562,1720592,1828.8330474646004,1837.6825008822868,1807.1656479617386,1735.4995630798537
2019-07-29,1826.022216796875,1836.3096659055898,1803.1326843897223,1809.562340082669,1647090,1828.5653493057694,1837.2252348397217,1807.5390453644145,1736.4002860024111
2019-07-30,1868.1578369140625,1873.1730521461498,1817.8351061600802,1826.022243053226,2851672,1832.3360624113209,1838.4382780583235,1808.7394174743085,1737.7113064094922
2019-07-31,1890.9189453125,1896.062670172197,1840.7247216968844,1861.814077341122,3000677,1837.9153845923854,1840.49634344084,1810.3667348572428,1739.2357605279303
2019-08-01,1868.9295654296875,1901.0349388850534,1857.098956644756,1886.0324083639762,2375236,1840.8691161007,1841.6113717541282,1811.5263948685783,1740.5262461488435
2019-08-02,1890.576416015625,1894.6056259395507,1856.4563271366953,1862.8859842383004,2500816,1845.6031446640263,1843.5315695683046,1813.0917418219851,1742.019282664931
2019-08-05,1927.6961669921875,1930.825181691278,1882.2599433804048,1885.9461110647112,3039682,1853.421527742899,1846.8321420163,1815.361136379811,1743.8668138522671
2019-08-06,1898.8060302734375,1930.5685745140715,1895.8484302110721,1914.1516023470754,2885467,1857.7438613172358,1848.8703337126583,1817.0135105163183,1745.4084975977514
2019-08-07,1897.5626220703125,1919.0377118107062,1892.2474824186647,1911.7507694160709,2165362,1861.5361242461001,1850.77983521688,1818.6085424282785,1746.9224689855382
2019-08-08,1935.840576171875,1955.4723720313307,1902.2347458729596,1910.8076190515274,2073298,1868.6127387152214,1854.1155505484485,1820.9299688390429,1748.8022511465965
2019-08-09,1925.6822509765625,1944.2424435992602,1921.4816255008238,1937.469955350932,1744550,1874.0479303591585,1856.9220878201393,1823.0042714556275,1750.5622511449046
2019-08-13,1885.5609130859375,1925.682009159894,1881.145966266888,1924.6103998058818,1647281,1875.144404904566,1858.0451790070333,1824.2430168344454,1751.9055214129746
2019-08-14,1889.804443359375,1901.335127441963,1858.0848064958668,1869.8298124491541,1945002,1876.5405990431193,1859.290640354184,1825.541262904246,1753.2776499895558
2019-08-16,1856.1136474609375,1921.5245302798796,1837.3818278549884,1921.5245302798796,3755507,1874.5951750829115,1859.166052397586,1826.1466566578438,1754.30089374549
2019-08-19,1854.3128662109375,1874.0304787503974,1849.7692005921033,1868.8867537401036,974884,1872.6635266189141,1858.9757313706587,1826.7044033816674,1755.2960377501215
2019-08-20,1874.6729736328125,1890.318466610427,1857.3129060823085,1862.027986157754,1843611,1872.8549025249997,1859.5913094985863,1827.654276059908,1756.4838679579098
2019-08-21,1874.20166015625,1887.746842850243,1870.8154168074218,1873.1300509130333,1214408,1872.9831651565473,1860.164264426338,1828.5760064380534,1757.6551892733162
2019-08-22,1899.7493896484375,1916.5950078723502,1860.3141586358797,1874.888048357912,2131601,1875.5323293938702,1861.716622278185,1829.9853803630115,1759.0690619138647
2019-08-23,1926.9251708984375,1937.384037076088,1897.9488100498493,1898.849003830844,2826425,1880.4268857276384,1864.273820263293,1831.9049801755941,1760.7392719535123
2019-08-26,1951.4437255859375,1956.330222845483,1907.4648316525852,1926.3251580779142,2345475,1887.1903942855718,1867.6922479230045,1834.2720840451059,1762.6368287060739
2019-08-27,1917.322998046875,1950.2000488913513,1910.8933434591927,1946.0421218718561,3432106,1890.0601660723623,1869.6385518494308,1835.9166565995963,1764.1759945701615
2019-08-28,1919.680908203125,1930.7398325067898,1899.74897513816,1920.3238737858658,1294621,1892.8811891324349,1871.6009971966346,1837.5753546511514,1765.7233071436237
2019-08-29,1914.7086181640625,1927.3536080834028,1905.0641343272773,1905.0641343272773,1670652,1894.959991897352,1873.2914921365339,1839.1027460078428,1767.2057480492997
2019-08-30,1937.126708984375,1942.6132646708563,1901.4634691261956,1921.1810794913456,2583625,1898.9758697151638,1875.794833973704,1841.0438145816354,1768.8965038794995
2019-09-03,1930.268310546875,1968.5032013633465,1917.7089250977915,1946.0423143090297,2545060,1901.9561021753266,1877.9310487412795,1842.8106362839173,1770.5021934980805
2019-09-04,1924.9532470703125,1946.0426030519427,1914.3229659096864,1941.7561656002865,2228092,1904.1463064510394,1879.7750565188885,1844.4372226361234,1772.0390199017843
2019-09-05,1899.148681640625,1932.0255254721583,1892.2903829369518,1922.2096273122595,2055943,1903.6703421833809,1880.5348065236624,1845.5206178639353,1773.3037926554048
2019-09-06,1883.8895263671875,1914.751880382759,1879.6889007901168,1899.749347180745,1890550,1901.786454962791,1880.666364164585,1846.2803982303362,1774.404148214726
2019-09-09,1871.330078125,1888.4758278962213,1868.715309425148,1886.032474834341,1703945,1898.885847644906,1880.3002353002878,1846.776431495577,1775.3685853282611
2019-09-11,1846.59716796875,1881.7459534314794,1840.2104183236759,1874.0303663786851,2627440,1893.9059733900342,1878.9785463853257,1846.7728817227685,1776.077327444087
2019-09-12,1829.1082763671875,1856.0270140055882,1817.7492195840125,1847.4541409616825,2118859,1887.734764149763,1877.0228495218694,1846.4230875573114,1776.6049985776501
2019-09-13,1836.2669677734375,1849.9835681395202,1813.6346608888857,1830.3088613491627,2291174,1882.8330692567795,1875.4245796493817,1846.2219762744623,1777.198650012434
2019-09-16,1843.1683349609375,1863.2287810266016,1822.936263936758,1851.6983046978712,2597948,1879.0554755143182,1874.159628877286,1846.16150812964,1777.855064788041
2019-09-17,1819.7213134765625,1848.7834866684207,1805.1047283552014,1847.4117428846214,2796530,1873.404602939294,1872.0247929792185,1845.6379399186878,1778.2716443769816
2019-09-18,1833.3519287109375,1837.1239093818947,1811.5767041506394,1822.93576168999,1454663,1869.5900625365935,1870.5082100667369,1845.3946525680392,1778.8197069076678
2019-09-19,1801.9752197265625,1830.9944821156976,1792.5879644981808,1830.308610331715,1652691,1863.1505536975428,1867.8206418181026,1844.534861818703,1779.0501100202935
2019-09-20,1770.684326171875,1825.5078168767695,1763.440289060994,1804.504274299232,6941979,1854.344246314146,1864.0113745378585,1843.0724749742112,1778.966868389961
2019-09-23,1728.1202392578125,1799.4465196639294,1693.1428662869273,1799.4465196639294,6323401,1842.3229123087808,1858.6823104092293,1840.796193078837,1778.460931781681
2019-09-24,1752.895751953125,1766.869580402171,1725.719779402994,1727.4343544446265,4620978,1833.8060398939565,1854.5338179207547,1839.0555902842684,1778.2065518828895
2019-09-25,1790.402099609375,1793.4455121996668,1766.055217484467,1770.2987488968986,4002232,1829.6723312954248,1852.0188485752103,1838.0921548253598,1778.3279006164862
2019-09-26,1789.673583984375,1806.30487883604,1768.5842264066212,1798.5034783641042,4234281,1825.8629267896106,1849.573936238315,1837.1333712443502,1778.440792988306
2019-09-27,1762.7115478515625,1787.6157907166466,1758.639432368761,1787.4443750823737,2046795,1819.8485097478917,1846.1675680662854,1835.6596717712255,1778.2842830864477
2019-09-30,1799.7037353515625,1803.73294484199,1766.0122939042299,1767.5983595381429,2620039,1817.9299598053842,1844.3454569794337,1834.947673030242,1778.4974119647077
2019-10-01,1765.968994140625,1796.8313380305315,1748.6089257025526,1796.8313380305315,3342877,1812.9812964087405,1841.2718702014413,1833.581758596784,1778.3727510908361
2019-10-03,1766.2266845703125,1784.1439107440513,1754.138950978917,1774.585238228636,2317618,1808.528476233652,1838.3289217453187,1832.2479947546756,1778.2518947075473
2019-10-04,1782.600830078125,1789.9733769295583,1761.6828896956463,1766.5266896043113,2163251,1806.0591765997924,1836.143506385821,1831.2648825828628,1778.2951676963094
2019-10-07,1755.4674072265625,1795.5885003229257,1749.7236233750734,1783.1578327389284,2177916,1801.240912849961,1832.9797377913403,1829.7639424767974,1778.068025801088
2019-10-09,1731.806396484375,1766.0121874527717,1727.8628950539135,1766.0121874527717,2066920,1794.6281017675242,1829.0121557793025,1827.8241890908089,1777.6077110815188
2019-10-10,1718.3897705078125,1748.0519997075542,1712.0887287417295,1738.5789316178468,2881452,1787.3673083142185,1824.6740230235578,1825.6571709010466,1777.0184778419796
2019-10-11,1703.3016357421875,1710.2885497449508,1650.2784251924966,1655.4221501541356,12593069,1779.3610537835489,1819.9143215615434,1823.2342890167126,1776.2849769255638
2019-10-14,1732.578125,1742.651253633721,1687.141885205344,1710.2886488743197,3510704,1774.905536756544,1816.489372676777,1821.4391174520254,1775.8500828765532
2019-10-15,1746.5517578125,1754.867404189517,1734.0352773655352,1742.008092483194,2261310,1772.2051768571114,1813.7467211134722,1819.9561994393616,1775.5585572540253
2019-10-16,1754.35302734375,1762.5829657872064,1728.2914683983502,1747.151791962221,3034082,1770.5049721415533,1811.4175566519145,1818.657126724597,1775.3475569564107
2019-10-17,1780.255126953125,1786.4349373242756,1752.5120006971013,1765.3974307022036,3818774,1771.433558314084,1810.1955005852953,1817.896691085558,1775.3963884986667
2019-10-18,1803.396728515625,1809.1380441814954,1775.0398337183303,1785.9968697289373,3087901,1774.4776697618497,1809.9288820727593,1817.609563113876,1775.6749988470942
2019-10-22,1798.18115234375,1850.8626713084411,1788.2322912512143,1823.2509383478841,5552505,1776.7351442934594,1809.4681867892687,1817.224842108527,1775.8989406729318
2019-10-23,1814.572998046875,1826.6257382749409,1799.1454049531026,1805.7196268956839,2348134,1780.3387494128322,1809.6683754660376,1817.1723303449298,1776.2837571642149
2019-10-24,1825.00439453125,1839.9059673972592,1806.8595809600424,1826.7575207507805,2798671,1784.5926203764911,1810.2697879783989,1817.327420724857,1776.7685396255786
2019-10-25,1862.6519775390625,1867.078662238713,1818.9115818048788,1835.5224031586222,3954245,1792.0268448681647,1812.3239914905816,1818.2249367013758,1777.623101196857
2019-10-27,1854.543701171875,1866.2020281316197,1848.4955040146103,1866.2020281316197,224405,1797.980831182804,1813.9796663800441,1818.944120156237,1778.3884803010862
2019-10-29,1923.9244384765625,1929.928766787078,1859.628455076058,1859.628455076058,5064173,1809.9754604488762,1818.2912260701037,1821.0229383407977,1779.836599287907
2019-10-30,1974.720703125,1981.031912434493,1908.145801789015,1950.3522146755517,5195136,1825.6654835608879,1824.4257153663743,1824.0664584355345,1781.775744599719
2019-10-31,1989.4913330078125,2002.9027910951227,1960.871633701164,1972.2669538791322,4879261,1841.267945412976,1830.8988768425093,1827.3421985260745,1783.842566374924
2019-11-01,1929.22705078125,1994.1804422152427,1924.0554156758055,1984.53825106607,4172620,1849.6450030670972,1834.7548836636365,1829.3597203529098,1785.2891781600617
2019-11-04,1923.135009765625,1954.0338500322541,1911.695821844719,1934.5741976865313,2646411,1856.6440513240998,1838.220770961754,1831.216656776924,1786.6607784745452
2019-11-05,1930.0601806640625,1938.0806459034693,1901.2650026977046,1925.808764834881,2693475,1863.6360636421914,1841.8223164402757,1833.1739542796395,1788.0876381978242
2019-11-06,1918.35791015625,1937.9053056629002,1910.0305625910296,1928.4383835246742,2540719,1868.8476680721017,1844.8237122722746,1834.8607652870971,1789.3838598093507
2019-11-07,1915.5970458984375,1932.3831418188456,1906.6998030073519,1932.3831418188456,1915598,1873.2999897698478,1847.5991371203595,1836.4595035170246,1790.639712407252
2019-11-08,1867.0350341796875,1919.3221375545834,1861.8195279263894,1919.3221375545834,2788759,1872.7033273326895,1848.3613291619017,1837.0649595697505,1791.3998648626991
2019-11-11,1841.61474609375,1874.9680065902107,1832.892988209505,1871.4617550584853,2983768,1869.742510071838,1848.0967572768761,1837.1550543524038,1791.899515422212
2019-11-13,1909.68017578125,1914.2382604332442,1856.5603740934378,1856.5603740934378,3823365,1873.5460972822582,1850.5117932966557,1838.5911953707966,1793.0714622914563
2019-11-14,1925.6334228515625,1928.438381332578,1881.7175359293703,1917.4813450750066,2995915,1878.5067949555253,1853.457739553711,1840.3148038357622,1794.3904867746414
2019-11-15,1906.042236328125,1938.5189359580095,1901.045870386133,1924.932210429025,2724180,1881.129217943392,1855.5198766821195,1841.6163371524426,1795.5014494567658
2019-11-18,1886.889404296875,1917.7005049591417,1883.5145514939804,1909.50455615475,1611089,1881.6778071199142,1856.7500542356393,1842.51283353154,1796.4107823407471
2019-11-19,1848.495849609375,1888.6861293734182,1845.1648678546062,1887.2398862189866,2975313,1878.5176206903388,1856.42635993657,1842.6313090974377,1796.9290417165546
2019-11-20,1848.2764892578125,1871.461531946348,1835.9607394199654,1860.0223448869301,2894129,1875.6375129348603,1856.106757164854,1842.7430948431877,1797.439961592587
2019-11-21,1856.64794921875,1864.098733809064,1847.2685550601943,1851.3008299697387,2052574,1873.8289830571357,1856.1279803826537,1843.018438494189,1798.0290957978225
2019-11-22,1815.9755859375,1846.9183036886955,1806.1581228052003,1838.1526733911696,3742049,1868.3191357124083,1854.5533766789224,1842.4829364633636,1798.2076678390133
2019-11-25,1824.56591796875,1827.5900175732945,1798.8825787967023,1818.4738478079285,2737010,1864.1521625939645,1853.3773979059745,1842.1281440179255,1798.4699389845828
2019-11-26,1794.017578125,1838.9413221876628,1783.849469333195,1831.8851616631089,6561580,1857.472678358825,1851.0495618361324,1841.1754595447983,1798.4256368864774
2019-11-27,1800.723388671875,1815.9754990580236,1793.9300255162989,1798.7072509989705,2907521,1852.0679841029253,1849.0759864179263,1840.3744284384038,1798.4485000883221
2019-11-28,1820.927978515625,1835.8732043678892,1805.719526994676,1811.89933807973,2924429,1849.102269285087,1847.9721429707772,1839.9893502221112,1798.6721764905838
2019-11-29,1799.802734375,1827.6336058306954,1793.2723837162391,1827.6336058306954,2064271,1844.4070754841262,1846.0831465552565,1839.1935756508813,1798.683425822767
2019-12-02,1771.577392578125,1812.4689639699786,1767.150707380245,1805.7194728190996,3809860,1837.4709152073642,1843.1613522816433,1837.8546413326087,1798.4137140491887
2019-12-03,1797.8306884765625,1807.4728813450374,1761.891605966792,1777.4067280542292,4664774,1833.6956555187164,1841.3836791912481,1837.0620878107068,1798.40791279971
2019-12-04,1821.93603515625,1825.004005386246,1793.0094587020012,1799.5836806234213,3334301,1832.5756916746718,1840.6210264839933,1836.7625620155688,1798.6420234699244
2019-12-05,1859.4530029296875,1864.2740990880377,1813.0390381697684,1825.8805996078881,3902721,1835.135435603721,1841.3595353642168,1837.2118776772347,1799.2471078426586
2019-12-06,1861.4693603515625,1865.3261521319307,1841.6589500137154,1861.8198999662693,1829461,1837.6434284368486,1842.148155951956,1837.6922238688055,1799.8662347332945
2019-12-09,1806.114013671875,1865.2820103774072,1800.021944219414,1865.2820103774072,2244747,1834.6406270306604,1840.7350523331293,1837.066912775797,1799.9284016879071
2019-12-10,1764.389404296875,1806.464525549348,1755.9744228472982,1805.7193615701656,4520045,1827.9500343893476,1837.7411053513154,1835.6277541920558,1799.57477982332
2019-12-11,1789.8538818359375,1795.2008943493086,1759.0426732106812,1775.3905933804865,4943024,1824.3218293842608,1835.863175017379,1834.7213408780733,1799.4780544702116
2019-12-12,1771.4454345703125,1826.4496324205343,1739.1002522287088,1797.9176901110452,7137306,1819.2859822591229,1833.336989117494,1833.4683526343551,1799.199122928919
2019-12-13,1815.5809326171875,1820.971708927517,1759.261765485912,1773.2867720866966,5711133,1818.9331203884622,1832.6406731763057,1833.1141462973815,1799.3621260103944
2019-12-16,1864.230224609375,1872.3384317694254,1823.5139190228044,1837.2759143205597,5574177,1823.2471303142634,1833.8794791148573,1833.7303062639558,1800.007579727797
2019-12-17,1897.7152099609375,1901.2653332596572,1857.4371789659813,1864.0114021100326,6059673,1830.3393283758514,1836.3828411088214,1834.9973340599354,1800.9797949539975
2019-12-18,1900.1695556640625,1931.4628138144444,1887.2402506491646,1905.6480747381718,8251081,1836.9898262128238,1838.8842808953013,1836.2878731016012,1801.9667577471325
2019-12-19,1953.902587890625,1960.4329387376317,1899.9939691862367,1910.7318647818263,6251505,1848.124374944043,1843.3948027382553,1838.6168773548493,1803.478557052043
2019-12-20,1948.511962890625,1969.374206759585,1935.6703995157384,1945.9700155892401,5548338,1857.685097605622,1847.5170443128582,1840.7930176624884,1804.9216755180987
2019-12-23,1956.2255859375,1965.210356603167,1937.2042118169666,1937.2042118169666,2247329,1867.0699060181819,1851.7801243765696,1843.078811093677,1806.4271870645605
2019-12-24,1942.113037109375,1966.6129297636903,1938.2121606185174,1962.6245253770262,1805896,1874.2168708840097,1855.3225915425621,1845.0398848761658,1807.7772950252056
2019-12-26,1930.1485595703125,1953.8596401759937,1924.2317571606275,1942.814856742695,1880367,1879.5436983779434,1858.256943229925,1846.725205167139,1808.9949195480426
2019-12-27,1927.12353515625,1951.5795544581383,1907.400869911303,1935.4508827041163,2720261,1884.075111404449,1860.9575938937023,1848.3172513055372,1810.170328658572
2019-12-30,1913.7125244140625,1950.3529049346669,1908.3656178864783,1934.574769074521,2288830,1886.8977221672692,1863.0264146984223,1849.6122072086762,1811.2005992631043
2019-12-31,1894.865478515625,1925.8081835279784,1891.140087172888,1918.7956821769435,1909289,1887.6565561052078,1864.2750054363519,1850.508311590992,1812.033085623826
2020-01-01,1900.0379638671875,1914.325768957876,1888.1166219706279,1900.3885034504742,1354908,1888.835737796825,1865.6774743944238,1851.48909678458,1812.9087560541084
2020-01-02,1891.3155517578125,1910.8629440885966,1883.908639243599,1910.8629440885966,2380752,1889.0719105550143,1866.6828891929883,1852.2777394573172,1813.6889231755383
2020-01-03,1929.0079345703125,1948.5991997104015,1896.8819919807956,1896.8819919807956,4655761,1892.8753414136143,1869.12700861955,1853.7971492615347,1814.8363760252378
2020-01-06,1928.8326416015625,1951.184993826,1917.8317352548904,1932.8210452895876,3023209,1896.2998461934187,1871.4684059913936,1855.2830005950007,1815.9706672250022
2020-01-07,1933.566650390625,1941.2802338711072,1914.2383927275825,1928.8769525659861,2429317,1899.8490656407716,1873.9036312619517,1856.8331718780823,1817.1407765102324
2020-01-08,1976.8682861328125,1981.0319594990162,1930.23518723225,1932.8210047324474,5197454,1907.1842294971566,1877.9414608647305,1859.2101048336215,1818.7301049641885
2020-01-09,1941.0174560546875,1973.9760980039323,1937.2043212232709,1971.171139072774,3734173,1910.4064415502548,1880.4150293035525,1860.8300523825535,1819.9468945272781
2020-01-10,1940.3155517578125,1958.2412175056836,1935.4505856099147,1952.9818409143525,1915807,1913.254928236689,1882.764069399798,1862.404022667212,1821.144592609174
2020-01-13,1919.9794921875,1945.0490608780592,1915.0267837645572,1944.0849701618445,2843893,1913.895362898671,1884.2234977444139,1863.5441309745445,1822.1280244457744
2020-01-14,1934.486572265625,1954.559991014655,1924.0555593905922,1924.0555593905922,2948452,1915.8564304574286,1886.1945987060299,1864.9489317921898,1823.2460199464695
2020-01-15,1952.01806640625,1955.6120603215609,1923.354498999865,1939.8339262624895,2620681,1919.3003957858878,1888.775911164862,1866.673073071676,1824.5273338415918
2020-01-16,1962.44921875,1971.3901182372106,1941.5869772767546,1952.0618619604593,3117214,1923.4098074967555,1891.6650604819263,1868.5696304118408,1825.8996909053571
2020-01-17,1945.1805419921875,1975.3780868270903,1939.83342345629,1964.1580404924002,3281059,1925.4832107820348,1893.763706815662,1870.086678165907,1827.0865650455246
2020-01-20,1902.4482421875,1965.4291537325275,1890.0447496196578,1923.9676886695293,5817599,1923.289404249222,1894.1042768302439,1870.7275012158395,1827.8364324797733
2020-01-21,1903.061767578125,1916.648491391048,1891.6664508318024,1902.0974628669824,1902980,1921.3629626614984,1894.4555509772194,1871.367783718063,1828.5849432767718
2020-01-22,1934.486572265625,1937.2040028488423,1905.3847268789543,1911.7836788295588,1773686,1922.6128302428438,1896.0253949493137,1872.6176607190048,1829.6386908288998
2020-01-23,1924.866455078125,1948.4117281940726,1918.496943172181,1941.4272718298064,2069866,1922.827461179537,1897.1564169151495,1873.6522903102746,1830.5862307716782
2020-01-24,1918.2337646484375,1924.8668869506357,1906.461232694405,1924.8668869506357,1319430,1922.3899662718134,1897.982979571357,1874.5350917823173,1831.4583455366212
2020-01-27,1905.801513671875,1927.0624580416547,1902.0676626021018,1923.7678835683255,1549101,1920.8101136432479,1898.2895887517693,1875.1542288494372,1832.1980785528926
2020-01-28,1918.5406494140625,1922.0988329556171,1890.6465838759302,1909.9747552724314,1743024,1920.5939741928491,1899.083747993428,1876.013365890321,1833.057208611213
2020-01-29,1892.9312744140625,1921.3523487048565,1888.8898429074238,1919.639212443126,2306761,1917.959431356774,1898.8424745197274,1876.3483739798999,1833.6529704599975
2020-01-30,1878.215576171875,1902.0682165087635,1866.92607855941,1897.6754492650944,2098567,1914.1743022915457,1898.033576545302,1876.385348280731,1834.096379472056
2020-01-31,1826.5565185546875,1883.9260993957937,1820.0113385175005,1879.5770884033636,3287223,1905.829751459464,1895.230554663317,1875.3986387812054,1834.0213559803408
2020-02-03,1847.1583251953125,1928.1608970810344,1838.9877365543641,1890.6467138265457,4728073,1900.241996577164,1893.3453691939835,1874.8394246507917,1834.1520720919327
2020-02-04,1851.7705078125,1877.2045800614337,1833.1891934235684,1870.439763317667,3509339,1895.6256643138627,1891.714982473141,1874.3826144163702,1834.327379910048
2020-02-05,1885.8587646484375,1894.7759954885646,1848.7398850537618,1858.1403631417554,2439322,1894.695483393346,1891.4853268721722,1874.609864916015,1834.8401300069474
2020-02-06,1869.8692626953125,1910.1508084251996,1858.5797654192231,1884.497091384653,2640065,1892.3310814221047,1890.637638080923,1874.5159916047141,1835.1886785909114
2020-02-07,1877.0731201171875,1889.7681725670982,1861.6544666060813,1879.225532831717,2083442,1890.8779422502078,1890.105696199992,1874.566627812882,1835.6054392031133
2020-02-10,1899.3885498046875,1903.8252875353162,1861.6547227906483,1880.8949571591695,2383032,1891.6884763030152,1890.469729674686,1875.0581510206405,1836.2400970200445
2020-02-11,1891.8770751953125,1910.678249327226,1886.7816363421068,1900.3112748326987,1335820,1891.7064381022817,1890.5249196951029,1875.3911990240995,1836.793698792933
2020-02-12,1907.119873046875,1919.6392595220186,1888.8898892321922,1889.8563838089638,1620407,1893.174384287481,1891.175702179486,1876.019489598808,1837.493461720833
2020-02-13,1925.7452392578125,1930.1819771877008,1907.3395869251244,1909.052723296699,1645948,1896.2763704751317,1892.5313703002048,1877.0041579088872,1838.3715888605045
2020-02-14,1918.935791015625,1943.3596120397256,1907.3389320697308,1922.2743359597287,1500115,1898.4344105266073,1893.566837779241,1877.8344872773373,1839.1732227127943
2020-02-17,1935.6727294921875,1947.7528384360285,1924.207565014646,1930.1378003143498,1774724,1901.9809170947578,1895.2180492189643,1878.979799004364,1840.1334168101018
2020-02-18,1946.65478515625,1951.2671907173785,1920.5617908799836,1932.7735979027368,2486223,1906.2355711958523,1897.235176118466,1880.3198977400448,1841.193330922999
2020-02-19,1929.6109619140625,1959.1741998054745,1924.4713384187855,1946.6548131026816,1760463,1908.4617988833008,1898.5048147771167,1881.295958416758,1842.0731083457956
2020-02-20,1894.8638916015625,1945.468435424528,1889.9878776536057,1936.7708431318415,2317278,1907.1667600945639,1898.3620334761147,1881.5646303610115,1842.5983897712263
2020-02-24,1858.447998046875,1914.3238649178704,1850.848382534289,1894.1611075294356,3092877,1902.526877994784,1896.796777184772,1881.106875265682,1842.7560973162576
2020-02-25,1894.2930908203125,1912.3034380227982,1854.6264850949829,1858.579975944309,2674567,1901.7427077876914,1896.6985934057736,1881.3679884449816,1843.2689032217709
2020-02-26,1865.6964111328125,1901.1019477297468,1856.3396870980628,1892.4043533504264,2686842,1898.3097271538934,1895.4828215519321,1881.057660181374,1843.4920625044679
2020-02-27,1849.7940673828125,1862.4891203164177,1832.8379449309177,1862.4891203164177,2349001,1893.6891881280762,1893.6911057021628,1880.438579135858,1843.5547690206704
2020-02-28,1757.2384033203125,1818.1660531872947,1748.32106588196,1816.8482232381373,4298076,1880.6938752892415,1888.340019334247,1877.998971693966,1842.6958997102192
