Price,Close,High,Low,Open,Volume,EMA20,EMA50,EMA100,EMA200
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,,,,
Date,,,,,,,,,
2008-09-26,117.28369903564453,121.41169453249752,115.54924625660885,121.41169453249752,4217244,132.40745266182884,139.09299821191868,144.81727654885051,153.178182693073
2008-09-29,107.53609466552734,117.7346770101024,106.14853215371409,117.7346770101024,5578636,130.03875190027634,137.85547258264842,144.07903532343818,152.7240325634457
2008-09-30,115.4451904296875,117.37043966121068,102.33272964524231,102.67962025420924,8391372,128.6488889030774,136.97663798841464,143.51202849385894,152.353098810871
2008-10-01,116.51194763183594,118.79275887990235,111.93298483018287,116.1390357867471,6017916,127.49298973438773,136.17410111168607,142.97737342728422,151.99647044093035
2008-10-03,114.04029083251953,115.33246050369165,111.41259016286257,115.33246050369165,4172404,126.21178031516219,135.30610855171878,142.40436189075422,151.61879701199095
2008-10-06,107.36259460449219,112.95620312790878,104.06713531937852,112.95620312790878,5882984,124.41661977128885,134.21028447535696,141.71046550884805,151.17843678903077
2008-10-07,99.88713836669922,115.34110817487404,98.17002590523114,109.46998983536358,8884604,122.08047868513746,132.8642787456057,140.88228081296393,150.66807561069913
2008-10-08,94.80523681640625,97.64107502177406,88.11024964116999,96.26218218671131,8301380,119.48283660240115,131.37176729740182,139.9698641001608,150.11222646846738
2008-10-10,91.02407836914062,95.39490142438241,83.32310920368916,93.66044867121181,13742076,116.77247867542395,129.78950498648962,139.0006406203386,149.52428469633477
2008-10-13,99.35811614990234,104.57015484942599,91.02407325629491,91.57043007735842,13866024,115.1139679587076,128.5961171889764,138.2156401357755,149.02511884015138
2008-10-14,102.80104064941406,107.43203269210717,100.8324299660557,103.89374402018701,7424624,113.94130821496536,127.58454555997395,137.51436093802576,148.56517776362662
2008-10-15,94.19815826416016,102.09860183133722,92.84528675318671,101.4655221169569,5308752,112.06100821965057,126.27527546994204,136.65661435042446,148.02421239547274
2008-10-16,85.85543060302734,91.70053981385955,81.15506152552834,91.05879003351384,8031800,109.56523892282932,124.69018351437677,135.65065031582256,147.40561755176682
2008-10-17,78.7181396484375,91.7525510939965,77.18314789570594,86.72263808506285,9743540,106.62741994431582,122.8873582647321,134.52327386696345,146.7221600601914
2008-10-20,85.22237396240234,87.58990193631189,78.9609957554574,86.14163220210489,12413060,104.58884413651452,121.41030005679761,133.54701842330877,146.11022189006417
2008-10-21,96.97327423095703,98.49960151680827,85.56924972780104,93.38296457398744,11804900,103.86355176455668,120.45198531852937,132.82278586504435,145.62129703773473
2008-10-22,94.81390380859375,96.2621682312612,88.64791850546892,96.2621682312612,6020668,103.00168053065543,119.44657035735543,132.07013473521363,145.11575083644976
2008-10-23,94.9266128540039,101.98583885090191,86.93945871431052,90.9980830663509,10501016,102.23262646621244,118.4850033964397,131.3346194504372,144.61635642866423
2008-10-24,86.5231704711914,93.03604327008564,76.3159156891427,87.36438105502715,8479936,100.73648780001996,117.23159818368487,130.4472640251056,144.0383147773461
2008-10-27,86.15894317626953,89.8446553906545,72.04049838779267,83.42718000560774,8972576,99.34815021680564,116.013062693198,129.5702675726534,143.46240063206176
2008-10-29,94.369140625,100.33701383911254,92.52817667511205,98.06852483057608,10955572,98.87395882710986,115.1642814356216,128.87321555388797,142.97391048273778
2008-10-31,93.79328155517578,103.82698144247365,92.4409133094965,99.29000410213027,10375980,98.39008480121137,114.32620300893745,128.17856339549763,142.48455099092124
2008-11-03,95.52085876464844,101.73302553173839,91.96979393592538,97.7108214208493,7532020,98.11682517868158,113.58873852876927,127.53187617508478,142.01725057075933
2008-11-04,88.73279571533203,104.10616274815943,85.50456224289616,104.10616274815943,9422540,97.223108086934,112.61399567334037,126.76357755211937,141.48705699010833
2008-11-05,88.36638641357422,95.78260711770143,87.2495926921729,89.86708047293808,9233164,96.37961078470927,111.66310903570249,126.00323713353431,140.95849310377466
2008-11-06,87.28449249267578,92.22281718635014,84.1260562505635,92.22281718635014,7861916,95.51340904261085,110.70708485754457,125.23652931886384,140.42442344595278
2008-11-07,91.63821411132812,93.35702612650914,84.76294474944264,87.24955712757864,5877720,95.14434285867915,109.95928600475176,124.5712161464374,139.93898852720028
2008-11-10,95.35502624511719,96.41074356947257,89.87575076663872,95.95705021290658,4099016,95.16440794310182,109.38656993574648,123.99267773254986,139.49536701195566
2008-11-11,92.28384399414062,95.58188121647453,90.73953123243588,94.57851139996201,6498776,94.89006851939124,108.71587480078155,123.36478003475958,139.02560061376846
2008-11-12,93.33960723876953,96.75106377051553,89.87579243726964,92.28387877435011,7742044,94.7424055402844,108.11288391599678,122.77022215761126,138.57101361501225
2008-11-14,92.6328353881836,95.71274851117212,91.3502713684569,95.102001711192,6617464,94.54149409722717,107.50582318941586,122.17344222158299,138.11391731424777
2008-11-17,90.56507110595703,93.70605623101912,88.20933226216046,92.31006284210264,8090972,94.16278714567764,106.84147997045669,121.5475338826597,137.6407944664041
2008-11-18,84.30927276611328,90.73956823390102,83.75960144667786,90.73956823390102,9755152,93.22435720476675,105.95786400165892,120.81014257342116,137.11013255893852
2008-11-19,84.22201538085938,86.55158014539558,82.31125284500189,85.50458522428191,8175088,92.36699131677557,105.10547778123541,120.08562520327142,136.58388263676858
2008-11-20,82.5380859375,83.75957980972515,80.26959731765328,83.75957980972515,5016448,91.43090509017789,104.22048202265756,119.34210957424624,136.0461135153828
2008-11-21,88.37510681152344,90.21607092563376,80.26961823170508,81.96226231149048,6845692,91.13987668268699,103.59909475947583,118.72890159874677,135.57177514022004
2008-11-24,90.72209930419922,92.77246402196533,85.54819599019939,87.94755895779804,8370556,91.10008836092625,103.09411454554342,118.1743114543003,135.12550970901586
2008-11-25,87.9475326538086,94.22077644841711,87.258259186426,90.58246439173706,5774020,90.79984496024838,102.50013094194598,117.57576137904303,134.65607710150135
2008-11-26,92.0395736694336,92.48454434702452,86.75224652385354,87.81669234460395,6135556,90.91791436112315,102.08991300969059,117.07009429568441,134.23203229123203
2008-11-27,92.0395736694336,92.0395736694336,92.0395736694336,92.0395736694336,0,91.02473905715271,101.69578205517071,116.57444042189726,133.81220683230868
2008-11-28,97.61483764648438,99.1155262127109,90.39056791933847,90.39056791933847,12138064,91.65236749423191,101.53574501953597,116.19900274317622,133.45203400458902
2008-12-01,98.44371795654297,103.6088894924816,97.0826158141107,97.61484684060312,11958704,92.29916277635678,101.41448905628134,115.8474129454211,133.10369255137462
2008-12-02,92.98188018798828,99.46452873320173,91.27179042058694,99.46452873320173,6658808,92.36418348222645,101.08379851242671,115.39463011854123,132.7044705378086
2008-12-03,93.32215881347656,96.27119919926527,91.01876752020436,93.59263041085134,9997992,92.45541922805981,100.7794204850169,114.95755147883698,132.31260673955654
2008-12-04,95.86981201171875,96.62015602891142,87.83412507618077,93.35702065352274,8256508,92.78059949317019,100.58688681939736,114.57957643988414,131.94999186664273
2008-12-05,91.05361938476562,95.15434783551248,90.4341497701941,93.95031055308728,7105448,92.61612519713165,100.21303319450985,114.11371590413921,131.54306278722106
2008-12-08,91.13219451904297,95.32017473628954,89.41338189844846,93.35705900945521,7621404,92.47479846588512,99.8569218739033,113.65863627275117,131.1409645954979
2008-12-10,94.41276550292969,97.1611271889485,92.39730239663253,95.93963310627348,8088380,92.65936675512745,99.64342554562984,113.27752992087352,130.7755098781589
2008-12-11,88.5844955444336,95.92218825488314,87.59857637735634,95.92218825488314,7300252,92.27128378268041,99.20974201617116,112.78855894312224,130.35569879026116
2008-12-12,83.98641967773438,88.9858234492795,82.93070219027828,88.9858234492795,7121036,91.48224910601888,98.61274898329128,112.21821955172842,129.89431292844498
2008-12-15,81.95352935791016,87.59857824407578,81.53473243933149,87.59857824407578,5997716,90.57475198715139,97.95944625288418,111.61891875581124,129.41729020635012
2008-12-16,83.64617156982422,84.61463975638942,81.14210761388576,82.01460339468024,5847868,89.91488718550119,97.39814136335241,111.0650029699501,128.9618561900663
2008-12-17,83.28844451904297,85.85358422666359,82.36360112801871,84.69316591142248,6476068,89.28379740774326,96.84481991847753,110.51497210953609,128.50739438239444
2008-12-18,89.0818099975586,89.71000263446817,82.36359318089649,82.86963961631412,5723936,89.2645605115352,96.54038815687287,110.09055305781375,128.11510001040602
2008-12-19,89.61405944824219,93.18257011555617,86.22005330119397,87.77309507139466,4943988,89.29784612455491,96.26876742320107,109.68507793683214,127.73200507943922
2008-12-22,89.09051513671875,90.65228424271993,87.84284761210313,90.65228424271993,4106852,89.27810031618955,95.9872673335351,109.27726481207742,127.34751264219823
2008-12-23,87.3542709350586,89.27376148354041,85.89720204456188,86.41197663995301,3567120,89.09487847036756,95.64871845516348,108.84314612144338,126.9495699386446
2008-12-24,83.43677520751953,88.07845409094155,82.40723119256494,86.67373793392197,9148436,88.55601149295347,95.16981871996175,108.34004966770232,126.51660680699162
2008-12-26,82.30253601074219,86.37709287081802,81.17701951093417,81.17701951093417,3154564,87.96044239940954,94.66521939803158,107.82445533786152,126.07666580404387
2008-12-29,83.20122528076172,83.67237530099946,80.26964053901929,83.06162803602867,4875608,87.50718362620498,94.2156510012759,107.33686662385954,125.65004450530475
2008-12-30,84.20455932617188,86.11532707217555,82.01459721159576,84.63208435664669,3522528,87.19264797858278,93.82305917087966,106.8788011328162,125.2376516179502
2008-12-31,83.39314270019531,85.90592939454203,82.40722356798706,85.90592939454203,2543696,86.83079033302207,93.41404283869596,106.413738589596,124.82128834513674
2009-01-02,86.95294189453125,88.76773768166943,86.2287713406809,86.7348179129322,5375740,86.84242381507056,93.16066633108166,106.02837627880263,124.44448887796653
2009-01-05,89.91069793701172,91.26306651345391,86.90058723460812,87.59858391922344,4829776,87.13464039811258,93.03321659013774,105.70921433144042,124.10086906760878
2009-01-06,88.36638641357422,91.08857477062851,86.9442191177503,89.86708047293808,5918992,87.25194954244226,92.85020364203721,105.36579199643317,123.74530207602636
2009-01-07,88.08717346191406,90.70466085074223,81.0723104550296,90.56506365345476,9013828,87.33149467763005,92.66341814477748,105.02364113436349,123.3904948261347
2009-01-09,93.69734191894531,95.93965224347038,84.63210689558004,87.2321437537053,14219980,87.93776584346959,92.703964175137,104.79935798158292,123.09504056835173
2009-01-12,89.43951416015625,92.48452567328906,88.13949902275293,89.28246603067471,7595416,88.08078949267785,92.5759465274907,104.49520265838635,122.76015970856871
2009-01-13,91.7254867553711,93.70604794043368,85.19049115156868,87.17978048971507,13359808,88.42790351769627,92.54259516387816,104.2423369969405,122.45135699261651
2009-01-14,94.04631805419922,97.30072077783812,92.13555025125827,92.13555025125827,5958904,88.96299061641083,92.60156468898879,104.0404356317377,122.16871978924918
2009-01-15,89.07308959960938,91.26305171230244,86.96164890602559,90.7395542837424,7171524,88.97347623385832,92.46319311685626,103.74405254199257,121.83941003611844
2009-01-16,87.7730712890625,90.56505765213407,84.89383535214495,88.7677185610233,9790076,88.85915195340158,92.27926677066827,103.4277954874791,121.50044149137162
2009-01-19,87.38044738769531,90.37311200279403,85.03343174312147,90.37311200279403,6868376,88.71832294714383,92.08715620663011,103.11002621817646,121.16093906247933
2009-01-20,86.63008880615234,88.6281005015826,85.50456737084846,86.32471535125646,4635196,88.51944350514465,91.87315356347412,102.78369082387894,120.81734851266513
2009-01-21,85.90592193603516,87.4240665389842,84.63208038205059,85.67907519090069,3669860,88.27053668903899,91.63914448004515,102.4494775785751,120.4699711337932
2009-01-22,86.6562728881836,87.95628826949361,84.30925735488344,86.37707320267229,4848136,88.11679727943371,91.44373775095254,102.13674085203269,120.13351642488166
2009-01-23,84.8327407836914,87.05760442366169,84.33541725793413,85.52201439442572,3031220,87.80402999412493,91.18448296792269,101.79408738533286,119.78226492596436
2009-01-27,87.09251403808594,89.86704905050955,85.67907006563144,85.67907006563144,5243956,87.73626656974027,91.02401359812517,101.50296712103093,119.45699377285115
2009-01-28,89.08505249023438,89.53271391682115,83.42342499255304,83.42342499255304,4789396,87.8647223716921,90.94797590761965,101.2570678214112,119.15478540187985
2009-01-29,90.23494720458984,90.93716469256331,87.09252501740745,89.89261403620507,10017036,88.0904580700633,90.92001399769693,101.0388080072167,118.86702581782721
2009-01-30,89.8136215209961,90.41050533911465,87.47874506181935,88.65496154612214,8707524,88.25456887491406,90.87662605743415,100.81652708669748,118.57793721785875
2009-02-02,86.24986267089844,89.3220642468056,85.52131308296791,89.3220642468056,3234692,88.06364447453163,90.69518435600138,100.52807828638463,118.2562648343069
2009-02-03,87.7508544921875,89.4976172905665,86.54830596458838,86.54830596458838,3808560,88.03385495240362,90.57972043977338,100.27506395382626,117.95272841299229
2009-02-04,87.5401840209961,90.0418391078957,86.54830291908151,88.30384658883975,2484756,87.98683867322194,90.46052293315466,100.02288811357221,117.65011603098239
2009-02-05,84.77517700195312,88.23359912433922,83.95885051486485,87.77715683728684,4341548,87.6809661331011,90.2375681907546,99.72095324007479,117.32300220979802
2009-02-06,88.2687759399414,89.16410471275935,85.49501775336479,86.02168110708162,6840388,87.73694801946684,90.16036065150703,99.49417745195335,117.03390543099349
2009-02-09,90.4105224609375,91.92907241545257,87.1890979192283,87.77720627275485,4595224,87.99157415674975,90.17017091854353,99.3143030956956,116.76899614770934
2009-02-10,92.09580993652344,92.69269902685804,89.70827500515995,90.76160113046515,6790772,88.38245375482343,90.24568617415059,99.17136263709814,116.52349180729955
2009-02-11,90.36662292480469,91.81494665307986,89.88384834871297,90.93717469654945,4502732,88.57142224720259,90.25042879182331,98.99701135566659,116.26322445523493
2009-02-12,89.51521301269531,90.53343203752539,88.49699934536189,89.88387842931488,2844372,88.66130708201142,90.22159680048496,98.80925297263745,115.99707508764749
2009-02-13,89.74337768554688,91.28825368177975,89.00604733973526,89.53271034174553,3257208,88.76436142520527,90.20284310970308,98.62973068972477,115.7358442677261
2009-02-16,87.9088363647461,90.40171015303427,87.42606192639751,89.11138467358577,2501996,88.68288284801868,90.11288206088125,98.41743575259648,115.45895861695018
2009-02-17,85.18778228759766,87.74209695507757,84.26612158278594,87.07499230221214,2950388,88.35001612797859,89.9197408933015,98.15546241665591,115.15775288232977
2009-02-18,84.39776611328125,86.1796419550425,83.7394372044413,84.50309981019451,2629412,87.97361136467408,89.70319286271246,97.88303278688612,114.85168336223975
2009-02-19,85.93387603759766,86.51320339597675,84.09055489685245,84.61721807992251,3477072,87.77935085733347,89.55537651662954,97.64641582155367,114.56394398587516
2009-02-20,83.22154235839844,85.58275064746451,81.50988734544914,85.40719628716202,4771388,87.34527385743489,89.30699086336557,97.36077476287733,114.25207929306444
2009-02-24,82.31744384765625,83.51121679013373,80.84278819635514,82.5105547280932,4495532,86.86643290412263,89.03289098039659,97.06288702198185,113.93432172644347
2009-02-25,84.39776611328125,85.10875919183064,82.51055657460674,82.51055657460674,5517928,86.63132178118536,88.85112137776461,96.81209254854224,113.64042565069063
2009-02-26,84.65232849121094,86.12698428683142,83.73944352571053,84.44166108148168,8808288,86.44284622975923,88.68646283319387,96.57130514146637,113.35198687298438
2009-02-27,84.81031799316406,85.84608771412604,79.92112767250691,84.61720711290134,6750148,86.2873673500835,88.5344571531927,96.33841430684652,113.06799016771254
2009-03-02,80.72866821289062,84.61719595988018,79.84211553864886,83.23031767850948,3988944,85.75796743225561,88.22834778298478,96.02931042379788,112.74620586965462
2009-03-03,78.33230590820312,81.80827780050751,77.12975826388643,79.35051838160815,3560896,85.05076157282204,87.84026770946393,95.6788746908158,112.40377900436654
2009-03-04,80.85154724121094,81.53621343709236,78.33234680749341,78.64834246905933,3258300,84.65083639838289,87.56620024012068,95.38526424626916,112.08982644950927
2009-03-05,81.31675720214844,82.66852215249648,80.40387266211442,81.62397723961286,4284496,84.33330504636056,87.32112404255314,95.10667994836578,111.78362675550568
2009-03-06,84.56452178955078,85.11751685026445,80.34243699419638,80.75499073575807,5805604,84.35532568856917,87.2130219934158,94.89792434126053,111.5127898901728
2009-03-09,81.28167724609375,84.26610168061555,80.57945973208862,82.70366878345303,4535184,84.06259726547626,86.98042023861885,94.6282956859107,111.21198279918694
2009-03-12,83.8096923828125,85.14390725877928,81.04470982750162,81.04470982750162,8617456,84.03851108617495,86.8560779697637,94.41406591753251,110.93932319305387
2009-03-13,88.97972106933594,89.53271618604516,83.098650496331,83.098650496331,10199700,84.50910251314266,86.93935809131555,94.3064551284593,110.72081968933529
2009-03-16,91.25316619873047,91.77982934806711,88.1985210040769,89.53273538722863,4672896,85.15139429272246,87.10852703670437,94.24599396153398,110.5271116944039
2009-03-17,87.3470687866211,90.93715755510492,86.5570741746559,90.41049448046145,6946172,85.36050614928423,87.11788161513248,94.10938158183274,110.29646450129164
2009-03-18,88.68130493164062,90.32273965874562,87.77720083454385,87.77720083454385,6413800,85.67677269998484,87.17919233342693,94.0018949154923,110.08138828666826
2009-03-19,90.40171813964844,90.93715678466876,88.0580664058421,88.74272732557927,7382584,86.12676750376232,87.30556589445521,93.93060428626767,109.88557067326508
2009-03-20,89.49764251708984,92.85073841844198,88.74276064275122,92.85073841844198,4139380,86.44780321931734,87.39152968357814,93.84282286509583,109.68270571648722
2009-03-23,91.2268295288086,92.97358687843077,89.70827999437628,92.07826390812204,4587312,86.90294858212602,87.54193359907738,93.79102101685251,109.49906515740584
2009-03-24,91.57793426513672,93.48269474531381,89.918943454828,91.67448701812027,6681544,87.34818531384133,87.70020813500128,93.74719751681853,109.32074544703501
2009-03-25,92.34159851074219,93.02626483892746,88.41795727438577,88.41795727438577,3831616,87.82374847545093,87.88222344385386,93.71936387313386,109.15179871135051
2009-03-26,98.038330078125,101.46163994424549,89.99794289454204,89.99794289454204,15230328,88.79656577094369,88.28050213539392,93.80488795640102,109.04121693390549
2009-03-27,100.91743469238281,102.69931599956765,94.21126570679573,94.21126570679573,7079424,89.95093423965218,88.77606811802093,93.94573046602441,108.96038327976099
2009-03-30,91.85883331298828,100.06600093340339,90.93717277807536,93.70215438281414,5148188,90.13263891330324,88.89696087076474,93.9044057699247,108.7902186034747
2009-03-31,94.5448226928711,95.48404518884509,92.16606264753752,92.16606264753752,4777672,90.5528468923097,89.11844564810225,93.91708729315135,108.64847337053338
2009-04-01,95.58934020996094,97.22199346448907,91.37603595828222,94.09712828749139,6724568,91.0325129225622,89.37220621915554,93.9502012122961,108.5185317470451
2009-04-02,101.60208129882812,103.05040470395181,95.7912365291147,95.7912365291147,8503764,92.03913848220658,89.85180916345642,94.10172359024722,108.44971134457529
2009-04-06,101.74253845214844,104.27930137782221,101.06665837736185,102.66419894412414,5414580,92.96327181267725,90.31811227281689,94.25302685483932,108.38297330584467
2009-04-08,106.0611801147461,107.73772225572512,98.48600453518016,102.71686069356583,10193512,94.21069165096951,90.93548748230431,94.48685167186717,108.35987088603275
2009-04-09,105.78028106689453,108.82615574531341,104.3231819724146,107.43927196822504,6586724,95.31255730962903,91.51763625032746,94.71048393711524,108.33420332564333
2009-04-13,103.97207641601562,106.91261213567499,100.97887652795706,106.12261746472173,4121008,96.13727341499917,92.00604566858973,94.89388180798456,108.29079907778633
2009-04-15,101.41773223876953,102.13750066074265,96.56365103197204,96.82698251049663,9767236,96.64017425535825,92.37513141643993,95.0230669650298,108.22241035302
2009-04-16,100.4258804321289,103.4015293011968,99.57444597939647,101.82153988912418,8868964,97.00071770076497,92.69084706411401,95.13005337031889,108.14483294087184
2009-04-17,100.61022186279297,105.24486228616128,99.20578666964987,101.25977528261969,6664024,97.34448000191048,93.00141078170927,95.23857155828867,108.0698616863636
2009-04-20,98.55620574951172,102.13750767437787,97.03765649974919,97.03765649974919,5330200,97.45988245406298,93.21924587848584,95.30426728484754,107.97519844321084
2009-04-21,96.68658447265625,103.31376298167626,95.67714668651413,101.75132455712982,11488980,97.38623502726234,93.35521994100232,95.33163990242791,107.8628739260909
2009-04-22,95.31724548339844,99.11799109109339,94.29903230017023,98.31044529077161,6584924,97.18918840403721,93.4321621191355,95.33135486442733,107.73804180228302
2009-04-23,99.73241424560547,100.56629734369577,95.71222637011982,96.46710787381483,7373712,97.43140038894848,93.67923082997746,95.41850455514373,107.65838381664443
2009-04-24,102.5062026977539,103.05041696814902,98.30167332070648,98.30167332070648,5377524,97.914714894549,94.02538658949811,95.55885501341324,107.60711833287438
2009-04-27,105.66615295410156,106.87747137277577,100.50485149109723,102.49738880235002,8141124,98.65294709069686,94.48188723124727,95.75899952709024,107.58780524452838
2009-04-28,105.06925201416016,106.71068048728482,101.1807198549606,105.1745803116392,8388692,99.26402375007432,94.89707800704778,95.94336096247775,107.56274501338044
2009-04-29,109.47571563720703,110.42371364928586,105.68374501887136,105.68374501887136,10531292,100.23656583456314,95.46878928666186,96.21132838177932,107.58177954695084
2009-04-30,109.2123794555664,109.21237945556639,109.21237945556639,109.21237945556639,0,101.09140522703964,96.00775360701105,96.4687749376959,107.59800442166343
2009-05-04,116.98947143554688,122.8178696903319,110.62562362016392,110.77484059328661,11142936,102.605506770707,96.83056607087521,96.87512536339592,107.69145185463739
2009-05-05,114.285888671875,118.4904177483463,111.67012441474172,117.44586716049828,8822316,103.71792409462776,97.51508852581638,97.21989295366284,107.75706814137608
2009-05-06,111.53846740722656,114.05767910701182,107.96594017680262,112.04757937860857,52522096,104.4627377434467,98.06502495253835,97.50342908145618,107.79469400471787
2009-05-07,110.8976821899414,113.23255284198021,108.72080401985276,111.65256373255724,7738864,105.07558959549382,98.56826641282866,97.76866181627767,107.82556950904845
2009-05-08,110.76608276367188,112.70595730005896,108.58042771041505,110.24819499133493,9001752,105.6175413257965,99.04661215207742,98.02603648850331,107.85482834740291
2009-05-11,108.00981903076172,112.29334966271468,106.91260429050611,112.09145786451256,5298612,105.84537729769795,99.39811046104543,98.22373515270644,107.85637054325724
2009-05-12,112.54785919189453,113.37296655770542,107.08812466309755,107.08812466309755,9487452,106.48370890666905,99.91378688186305,98.50738117328443,107.90305202234816
2009-05-13,109.14216613769531,113.21503011868097,107.96594958458886,112.70591810293666,7324800,106.73689530962393,100.27568410758195,98.71797097455989,107.91538151603322
2009-05-14,108.80858612060547,110.07257960838827,106.26304799569058,108.49259042740661,9443176,106.93419919638407,100.61030771593582,98.91778513586772,107.92426912403893
2009-05-15,113.06580352783203,114.96178881010381,109.54594012669499,109.54594012669499,10942472,107.51816151366484,101.09875853208861,99.1979439159066,107.97542867034534
2009-05-18,130.58612060546875,138.9688422073608,122.01029347256531,134.5799827299304,73380,109.71510999859854,102.25512567222117,99.81949196916526,108.20041067965006
2009-05-19,117.57752227783203,131.6657584298231,115.09342401612795,131.6657584298231,13015576,110.46391116804935,102.85600397048042,100.17113613369331,108.2937152726668
2009-05-20,118.7888412475586,123.2303636373739,116.3925203657978,117.62140067131904,8507664,111.25676165181213,103.48082111860113,100.53980356169065,108.39814438684483
2009-05-21,113.6626968383789,120.25476232347812,113.05703202382469,117.62144636019028,4459324,111.48589833624705,103.88011036251399,100.79966283449636,108.45052799332777
2009-05-22,111.31025695800781,113.23257963906423,110.5992638335046,110.5992638335046,5861456,111.46917058593856,104.17148866037648,101.00779341119956,108.4789830079017
2009-05-25,110.83622741699219,113.05699408683533,109.30891324277722,111.6525593776821,5673644,111.40889028413415,104.4328509645575,101.20241586675981,108.50243817615136
2009-05-26,109.6249771118164,112.29340686235132,108.93153489975407,111.46829881439082,6058900,111.23899379153245,104.63646375464609,101.36919925775102,108.51360771779977
2009-05-27,113.85576629638672,114.4614309189398,110.73967672765791,110.73967672765791,9222868,111.48821022056619,104.99800503079278,101.61645801099132,108.56676352455189
2009-05-28,116.42768859863281,118.30612295676264,109.4406251189919,109.4406251189919,16863676,111.95863673276301,105.44622791580612,101.9097497057961,108.644981684493
2009-05-29,123.69562530517578,124.64362334619929,114.57558284500588,117.4020043841842,13871224,113.07644516823089,106.16189055852651,102.34115318301153,108.79473933246
2009-06-01,122.47545623779297,124.61721003061928,118.20947836539935,118.20947836539935,7905804,113.97158907961774,106.80163823222323,102.73985225340323,108.93086586883148
2009-06-02,121.96638488769531,124.64358873013843,121.13250172365565,122.88804522689703,4118172,114.73299820419656,107.39633417949665,103.12057567190405,109.0605725257356
2009-06-03,122.33509063720703,123.72197481111814,119.92121741457082,121.1325471722902,3914944,115.45700700734041,107.98216776607353,103.50106111676153,109.19265728306367
2009-06-04,124.15202331542969,124.46801896387818,120.4917091355258,120.60582373509776,7020704,116.28510379858702,108.61627974840123,103.90999106128962,109.34150669632105
2009-06-05,126.63603973388672,127.92636975550805,122.24718397663023,124.46794927579396,13220132,117.27090722099652,109.322937002734,104.36001182708362,109.51359160216747
2009-06-08,130.27890014648438,131.6218954295268,126.39915266323348,127.22426038611627,9267824,118.50976369009061,110.1447394789595,104.87325714033908,109.72021158768305
2009-06-09,137.309814453125,139.56568315907316,128.34775792482148,128.34775792482148,9690708,120.3002447151415,111.2100365367699,105.51556520593878,109.9947349992795
2009-06-10,137.24839782714844,141.32126116138085,134.6940840075397,137.8101739275577,9383796,121.91435453533263,112.23114874423574,106.14393812913106,110.26591572393491
2009-06-11,136.07220458984375,139.11807971190404,135.17688147903047,138.33686052659223,3883200,123.26272120719084,113.16609211073018,106.73657706894716,110.52269471762554
2009-06-12,134.22010803222656,139.53062838119072,133.63200510602312,137.810197485516,6358660,124.30628185719424,113.99173979392611,107.28080540485368,110.75848987498476
2009-06-15,136.581298828125,137.81017940884078,132.5435483486303,134.2464278677627,6595868,125.47533109252097,114.87760485409078,107.8610131954135,111.01543324765282
2009-06-16,137.51773071289062,139.0549348175419,131.1745705253354,135.45045697106957,4344006,126.62222629446094,115.76545292698489,108.44827492843285,111.27913770004325
2009-06-17,133.84259033203125,139.58501169941212,132.51741617032798,138.5248723700495,3741568,127.30988001232478,116.4743602762024,108.95113265919717,111.50364966653069
2009-06-18,133.01214599609375,138.87825245512866,131.47494180824287,133.57755579653596,4753108,127.85295296315992,117.12290089266874,109.42758836883868,111.71766455538207
2009-06-19,134.213623046875,138.52486025632516,132.5174045819437,133.22416407304743,7727732,128.4587310663709,117.79312529087292,109.91840093672059,111.94150493838201
2009-06-22,130.6268310546875,137.04067178377352,130.04375658555148,135.83918271130946,4106208,128.6652167795439,118.29640786984605,110.32846885984864,112.12742858133032
2009-06-23,129.5667266845703,133.48924538347234,126.50999297758595,127.2167527148909,5135694,128.75107486573688,118.73838115669798,110.70942446033817,112.30095393559142
2009-06-24,134.9027557373047,137.28806968943778,127.28742439643563,131.79301741713147,7303954,129.33694923445762,119.37227819907473,111.1885003272088,112.52584748585724
2009-06-25,134.46099853515625,138.52486577077858,130.85652067332128,134.99106817458525,9694662,129.82495392976224,119.96399272205832,111.64934187588102,112.74410769530301
2009-06-26,140.43310546875,142.9067636302479,133.06513578800113,135.1677495389918,6099700,130.83525407633252,120.76670302585016,112.21931739257148,113.01962011095921
2009-06-29,136.47525024414062,142.058645427318,135.46811589955104,141.29888119694095,4745206,131.3723965685047,121.38272448539097,112.69963289458276,113.25300946551823
2009-06-30,137.76516723632812,140.64521149577618,135.39751740245325,136.93472224777204,5923948,131.98123187020218,122.02517322072183,113.19598010927078,113.49691153288948
2009-07-01,138.86058044433594,139.58500463568947,135.1500929793366,136.79330669983457,3684738,132.63640792488158,122.6853852687067,113.70419001689584,113.74928634792876
2009-07-02,137.81813049316406,139.69103923486546,134.70839237524197,137.81813049316406,3715428,133.12990531233706,123.2788262579011,114.18169378870313,113.98877733444851
2009-07-03,138.1538848876953,138.66627930426816,136.0512700370395,136.0512700370395,2919844,133.60837955760928,123.86216189044205,114.65639064214852,114.22922616582412
2009-07-06,134.53173828125,140.80423178774768,133.70129332212147,140.29182659603242,4488916,133.6963184836703,124.2805766508659,115.04996188252677,114.43124121174876
2009-07-07,137.51773071289062,138.9665898780136,134.28430808301377,135.69782711546657,3804568,134.06026250550082,124.79968073172961,115.49486819599932,114.66095752519296
